date,count
2017-09-29,19
2017-09-30,7
2017-10-01,5
2017-10-02,33
2017-10-03,28
2017-10-04,18
2017-10-05,25
2017-10-06,15
2017-10-07,13
2017-10-08,8
2017-10-09,18
2017-10-10,30
2017-10-11,21
2017-10-12,27
2017-10-13,19
2017-10-14,11
2017-10-15,12
2017-10-16,10
2017-10-17,25
2017-10-18,17
2017-10-19,13
2017-10-20,5
2017-10-21,1
2017-10-22,1
2017-10-23,8
2017-10-24,16
2017-10-25,4
2017-10-26,10
2017-10-27,8
2017-10-28,5
2017-10-29,7
2017-10-30,24
2017-10-31,8
2017-11-01,15
2017-11-02,12
2017-11-03,18
2017-11-04,14
2017-11-05,13
2017-11-06,6
2017-11-07,3
2017-11-08,5
2017-11-09,3
2017-11-10,8
2017-11-11,4
2017-11-12,8
2017-11-13,24
2017-11-14,15
2017-11-15,10
2017-11-16,21
2017-11-17,16
2017-11-18,13
2017-11-19,6
2017-11-20,19
2017-11-21,19
2017-11-22,15
2017-11-23,10
2017-11-24,3
2017-11-25,4
2017-11-26,3
2017-11-27,12
2017-11-28,17
2017-11-29,17
2017-11-30,14
2017-12-01,28
2017-12-02,6
2017-12-03,11
2017-12-04,27
2017-12-05,29
2017-12-06,24
2017-12-07,12
2017-12-08,26
2017-12-09,11
2017-12-10,11
2017-12-11,17
2017-12-12,25
2017-12-13,17
2017-12-14,13
2017-12-15,16
2017-12-16,1
2017-12-17,8
2017-12-18,25
2017-12-19,24
2017-12-20,43
2017-12-21,52
2017-12-22,17
2017-12-23,7
2017-12-24,14
2017-12-25,9
2017-12-26,70
2017-12-27,90
2017-12-28,52
2017-12-29,27
2017-12-30,27
2017-12-31,3
2018-01-01,10
2018-01-02,22
2018-01-03,20
2018-01-04,36
2018-01-05,41
2018-01-06,16
2018-01-07,40
2018-01-08,51
2018-01-09,8
2018-01-10,0
2018-01-11,0
2018-01-12,0
2018-01-13,0
2018-01-14,0
2018-01-15,0
2018-01-16,0
2018-01-17,0
2018-01-18,0
2018-01-19,0
2018-01-20,0
2018-01-21,0
2018-01-22,0
2018-01-23,0
2018-01-24,0
2018-01-25,0
2018-01-26,0
2018-01-27,0
2018-01-28,0
2018-01-29,0
2018-01-30,0
